repo,pr_id,file_count,total_additions,total_deletions,commit_message_length,pr_description_length,reviewer_count,comment_count,has_ai_reviewer,label_count,pr_length,modified_function_count,ast_node_count,cfg_node_count,ast_density,cfg_density,merged
apache/spark,56696,1,1,1,64,1341,2,2,False,0,1405,0,1,1,1.0,1.0,False
apache/spark,56695,1,0,6,89,874,2,2,False,0,962,0,0,0,0.0,0.0,False
apache/spark,56694,2,68,0,319,2527,4,1,False,0,2625,1,113,89,1.661764705882353,1.3088235294117647,False
apache/spark,56692,4,42,5,1671,2840,1,1,False,0,2927,0,89,75,1.328358208955224,1.1194029850746268,False
apache/spark,56691,3,10,4,1025,1126,2,2,False,0,1194,0,12,10,1.2,1.0,False
apache/spark,56690,21,785,1,1446,2508,4,3,False,0,2600,4,620,620,0.7898089171974523,0.7898089171974523,False
apache/spark,56689,1,1,1,584,12134,1,1,False,2,12183,0,1,1,1.0,1.0,False
apache/spark,56688,2,303,10,3800,3604,5,2,False,0,3702,2,364,325,1.2013201320132014,1.0726072607260726,False
apache/spark,56686,11,776,426,266,4578,2,0,False,0,4655,8,947,838,1.2094508301404854,1.070242656449553,False
apache/spark,56684,2,273,34,139,1621,3,2,False,0,1694,5,318,283,1.164835164835165,1.0366300366300367,False
apache/spark,56683,4,48,47,83,2451,1,1,False,0,2528,0,62,54,1.2916666666666667,1.125,False
apache/spark,56682,3,44,5,2057,2738,2,1,False,0,2823,0,56,49,1.2727272727272727,1.1136363636363635,False
apache/spark,56681,5,115,28,2001,2338,5,2,False,0,2404,1,152,131,1.3217391304347823,1.1391304347826088,False
apache/spark,56680,3,25,2,551,2292,3,2,False,0,2379,0,26,26,1.04,1.04,False
apache/spark,56679,2,45,7,2278,1967,4,1,False,0,2049,0,50,46,1.1111111111111112,1.022222222222222,False
apache/spark,56678,1,0,4,70,747,1,0,False,0,821,0,0,0,0.0,0.0,False
apache/spark,56677,16,1584,9,6036,4166,4,2,False,0,4237,8,1517,1423,0.9577020202020202,0.8983585858585859,False
